更新时间,#genre#
CCTV1,http://kms.yzzdxc.cn:16666/rtp/239.37.0.254:5540
CCTV1,http://kms.yzzdxc.cn:16666/rtp/239.37.0.8:5540
CCTV1,http://tv.yzzdxc.cn:16666/rtp/239.37.0.178:5540
CCTV1,http://tv.yzzdxc.cn:16666/rtp/239.37.0.20:5540
CCTV1,http://tv.yzzdxc.cn:16666/rtp/239.37.0.254:5540
CCTV1,http://tv.yzzdxc.cn:16666/rtp/239.37.0.8:5540
CCTV1,http://119.48.56.73:18090/rtp/239.253.142.12:3000
CCTV1,http://1.56.158.152:4022/rtp/229.58.190.151:5000
CCTV1,http://1.62.130.225:4001/rtp/229.58.190.129:5000
CCTV1,http://1.62.130.225:4001/rtp/229.58.190.151:5000
CCTV1,http://1.62.88.98:8886/rtp/229.58.190.129:5000
CCTV1,http://1.62.88.98:8886/rtp/229.58.190.151:5000
CCTV1,http://wsc2007123.myds.me:30100/rtp/233.18.204.20:5140
CCTV1,http://wsc2007123.myds.me:30100/rtp/233.18.204.52:5140
CCTV1,http://www.yyf1991.top:9999/rtp/233.18.204.168:5140
CCTV1,http://www.yyf1991.top:9999/rtp/233.18.204.20:5140
CCTV1,http://www.yyf1991.top:9999/rtp/233.18.204.52:5140
CCTV1,http://yyf1991.top:9999/rtp/233.18.204.168:5140
CCTV1,http://yyf1991.top:9999/rtp/233.18.204.20:5140
CCTV1,http://yyf1991.top:9999/rtp/233.18.204.52:5140
CCTV1,http://183.184.8.87:8003/rtp/226.0.2.153:9136
CCTV1,http://183.184.8.87:8003/rtp/226.0.2.16:8040
CCTV1,http://183.184.8.87:8003/rtp/226.0.2.18:8056
CCTV1,http://183.188.229.91:7000/rtp/226.0.2.153:9136
CCTV1,http://183.188.229.91:7000/rtp/226.0.2.16:8040
CCTV1,http://183.188.229.91:7000/rtp/226.0.2.18:8056
CCTV1,http://211.90.125.107:8888/rtp/226.0.2.153:9136
CCTV1,http://211.90.125.107:8888/rtp/226.0.2.16:8040
CCTV1,http://211.90.125.107:8888/rtp/226.0.2.18:8056
CCTV1,http://223.10.85.117:8888/rtp/239.1.1.7:8007
CCTV1,http://27.190.81.252:7000/rtp/239.254.200.45:8008
CCTV1,http://42.84.92.43:8099/rtp/232.0.0.27:8808
CCTV1,http://60.219.228.150:4000/rtp/229.58.190.129:5000
CCTV1,http://60.219.228.150:4000/rtp/229.58.190.151:5000
CCTV1,http://60.6.116.40:3488/rtp/239.253.92.83:8012
CCTV1,http://fnos.kictoc.top:7000/rtp/239.254.200.45:8008
CCTV1,http://home.fusen.work:8888/rtp/239.253.92.83:8012
CCTV1,http://iptv.ayemovie.top:5555/rtp/232.0.0.27:8808
CCTV1,http://iptv.yzzdxc.cn:16666/rtp/239.37.0.178:5540
CCTV1,http://iptv.yzzdxc.cn:16666/rtp/239.37.0.20:5540
CCTV1,http://iptv.yzzdxc.cn:16666/rtp/239.37.0.254:5540
CCTV1,http://iptv.yzzdxc.cn:16666/rtp/239.37.0.8:5540
CCTV1,http://nas.iakoay.com:8001/rtp/239.3.1.129:8008
CCTV1,http://shunyi-home.wangbin.us:4022/rtp/239.3.1.129:8008
CCTV1,http://www.qfly9236.cn:8888/rtp/239.253.92.83:8012
CCTV1,http://xiaoya.ayemovie.top:5555/rtp/232.0.0.27:8808
CCTV1,http://zb.hexuntong.net:8188/rtp/239.3.1.129:8008
CCTV1,http://www.huijie5421.cn:8800/rtp/239.49.8.19:9614
CCTV1,http://www.sclvip.top:5566/rtp/239.49.8.19:9614
CCTV1,http://l3.negative.video:50000/rtp/233.50.201.222:5140
CCTV1,http://www.negative.top:50000/rtp/233.50.201.222:5140
CCTV1,http://223.215.172.68:8000/rtp/238.1.78.166:7200
CCTV1,http://www.marcvision.xyz:8000/rtp/238.1.78.166:7200
CCTV1,http://112.109.206.183:9999/rtp/239.255.40.166:8208
CCTV1,http://112.109.206.183:9999/rtp/239.255.40.167:8208
CCTV1,http://112.109.206.183:9999/rtp/239.255.40.173:8208
CCTV1,http://112.109.206.183:9999/rtp/239.255.40.174:8208
CCTV1,http://112.109.206.183:9999/rtp/239.255.40.204:8208
CCTV1,http://112.109.206.183:9999/rtp/239.255.40.35:8208
CCTV1,http://731200.xyz:9999/rtp/239.255.40.160:8208
CCTV1,http://731200.xyz:9999/rtp/239.255.40.166:8208
CCTV1,http://731200.xyz:9999/rtp/239.255.40.167:8208
CCTV1,http://731200.xyz:9999/rtp/239.255.40.173:8208
CCTV1,http://731200.xyz:9999/rtp/239.255.40.174:8208
CCTV1,http://731200.xyz:9999/rtp/239.255.40.204:8208
CCTV1,http://731200.xyz:9999/rtp/239.255.40.35:8208
CCTV1,http://www.731200.xyz:9999/rtp/239.255.40.160:8208
CCTV1,http://www.731200.xyz:9999/rtp/239.255.40.166:8208
CCTV1,http://www.731200.xyz:9999/rtp/239.255.40.167:8208
CCTV1,http://www.731200.xyz:9999/rtp/239.255.40.173:8208
CCTV1,http://www.731200.xyz:9999/rtp/239.255.40.174:8208
CCTV1,http://www.731200.xyz:9999/rtp/239.255.40.204:8208
CCTV1,http://www.731200.xyz:9999/rtp/239.255.40.35:8208
CCTV1,http://123.168.210.194:6777/rtp/239.21.1.1:5002
CCTV1,http://sunny2017.xyz:7788/rtp/239.21.1.120:5002
CCTV1,http://sunny2017.xyz:7788/rtp/239.21.1.1:5002
CCTV1,http://www.niuin.com:4022/rtp/239.21.1.120:5002
CCTV1,http://www.niuin.com:4022/rtp/239.21.1.1:5002
CCTV1,http://171.8.84.159:8800/rtp/239.16.10.1:2000
CCTV1,http://wangfei.uno:9999/rtp/225.1.2.47:10276
CCTV1,http://yhms.aylzline.top:8899/rtp/225.1.2.47:10276
CCTV1,http://59.173.232.61:18088/rtp/239.254.96.96:8550
CCTV1,http://59.175.9.189:60002/rtp/239.254.96.3:7992
CCTV1,http://59.175.9.189:60002/rtp/239.254.96.96:8550
CCTV1,http://miptv.de5.net:8188/rtp/239.254.96.3:7992
CCTV1,http://miptv.de5.net:8188/rtp/239.254.96.96:8550
CCTV1,http://andy-nas.top:8623/rtp/239.76.253.151:9000
CCTV1,http://www.zlizi.cn:4023/rtp/239.76.253.151:9000
CCTV1,http://183.30.201.221:10002/rtp/239.77.0.129:5146
CCTV1,http://183.30.201.221:10002/rtp/239.77.0.14:5146
CCTV1,http://183.30.201.221:10002/rtp/239.77.0.241:5146
CCTV1,http://183.30.201.221:10002/rtp/239.77.0.30:5146
CCTV1,http://183.30.201.221:10002/rtp/239.77.0.86:5146
CCTV1,http://183.30.201.221:10002/rtp/239.77.1.144:5146
CCTV1,http://183.30.201.221:10002/rtp/239.77.1.17:5146
CCTV1,http://183.30.201.221:10002/rtp/239.77.1.20:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.0.119:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.0.129:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.0.14:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.0.241:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.0.30:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.0.86:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.1.144:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.1.17:5146
CCTV1,http://www.maomizi.cn:9523/rtp/239.77.1.20:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.0.119:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.0.129:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.0.14:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.0.241:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.0.30:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.0.86:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.1.144:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.1.17:5146
CCTV1,http://xxika.synology.me:8188/rtp/239.77.1.20:5146
CCTV1,http://171.105.176.184:4022/rtp/239.81.0.13:4056
CCTV1,http://220.173.56.45:8188/rtp/239.81.0.102:4056
CCTV1,http://220.173.56.45:8188/rtp/239.81.0.13:4056
CCTV1,http://www.vvlcc.cn:8188/rtp/239.81.0.102:4056
CCTV1,http://www.vvlcc.cn:8188/rtp/239.81.0.13:4056
CCTV1,http://124.66.101.177:4022/rtp/239.254.96.82:7640
CCTV1,http://58.17.134.3:8002/rtp/225.0.4.74:7980
CCTV1,http://pve.iszbd.com:4022/rtp/225.0.4.74:7980
CCTV1,http://home2.neumantang.com:8888/rtp/239.0.0.10:5140
CCTV1,http://www.alphauncle.com:2715/rtp/239.0.0.10:5140
CCTV1,http://183.222.15.202:4321/rtp/239.11.0.130:5140
CCTV1,http://183.222.15.202:4321/rtp/239.11.0.65:5140
CCTV1,http://aecop43ptvea6epk.0kkkkkt.com:4022/rtp/239.11.0.130:5140
CCTV1,http://aecop43ptvea6epk.0kkkkkt.com:4022/rtp/239.11.0.65:5140
CCTV1,http://nas.201606.xyz:4022/rtp/239.11.0.130:5140
CCTV1,http://nas.201606.xyz:4022/rtp/239.11.0.65:5140
CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
CCTV1,http://101.35.240.114:88/live.php?id=CCTV1
CCTV1,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8
CCTV1,http://t.061899.xyz/tl/tl.php?id=cctv1
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8
CCTV1,http://vod.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226917/10000100000000060000000008219383_0.smil/index.m3u8?fmt=ts2hls&servicetype=1
CCTV1,http://43.156.8.127:5050/ysp?id=2024078201&pid=600001859&q=fhd
CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
CCTV1,http://43.251.226.89:8080/play/1.m3u8
CCTV1,http://112.46.105.20:8009/hls/501/index.m3u8
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
CCTV1,https://mgtv.ottiptv.cc/mg/608807420.m3u8?userid=5559462299&sign=c8ec3d8b949b2c54753d050ef2f4cd240bb5eb0e3509c01b6f88b3c403a897bf9f551b3c9467ab67ddcb9338acc5e0233b018bfc4cae6f35dc91567c7cf2ff6f6cb7b35bd8b15d5fe6283a803b0708557a&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
CCTV1,https://3.69mini.com/mg.php?token=1f749c81e97e666621893ab011c5d9
CCTV1,http://106.53.99.30/tv/20250717.php?id=0001
CCTV1,http://101.43.145.141:12002/gaoma/cctv1.m3u8
CCTV1,http://101.43.145.141:12002/migu/608807420.m3u8?migutoken=7594047e85530de86e5c89e057eb75121d90648c33cd394e0246f75e0e0866a2e6db333d386ff8398ecbef533c403a869fec56017728fb5fe03990dc5b749e39ab42d75bae00cc28b90f0ecf
CCTV1,http://101.43.145.141:12002/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV1,http://101.43.145.141:12002/itv/5000000004000002226.m3u8?cdn=bestzb
CCTV1,http://101.43.145.141:12002/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,https://cdn13.178.indevs.in/163189/bea1d91d91364062
CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
CCTV1,http://120.10.167.40:1234/608807420
CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV1,http://219.150.217.47:6610/PLTV1/40/index.m3u8?icpid=dxrm1
CCTV1,https://cdn5.163189.xyz/live/cctv1/stream.m3u8
CCTV1,http://114.252.238.87:8000/udp/239.3.1.129:8008
CCTV1,http://119.32.12.32:2901/udp/224.1.100.90:11111
CCTV1,http://125.89.163.44:8888/udp/239.77.1.17:5146
CCTV1,http://122.227.173.42:8188/rtp/233.50.201.118:5140
CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV1,http://115.60.241.249:2000/rtp/225.1.4.73:1102
CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV1,http://120.234.5.29:6000/udp/239.20.0.104:2006
CCTV1,http://60.2.190.206:4000/udp/239.253.92.83:8012
CCTV1,http://125.82.168.238:8888/rtp/235.254.198.1:1280
CCTV1,http://119.32.12.17:2901/udp/224.1.100.90:11111
CCTV1,http://60.7.56.33:4000/udp/239.253.92.83:8012
CCTV1,http://125.82.171.210:8888/rtp/235.254.198.51:1480
CCTV1,http://125.82.168.238:8888/rtp/235.254.198.51:1480
CCTV1,http://125.82.171.210:8888/rtp/235.254.198.1:1280
CCTV1,http://219.135.180.210:18888/hls/1/index.m3u8
CCTV1,http://218.24.193.146:808/rtp/232.0.0.27:1234
CCTV1,http://60.29.124.66:6080/hls/12/index.m3u8
CCTV1,http://60.223.224.176:8888/newlive/live/hls/2/live.m3u8?
CCTV1,http://218.93.208.172:35455/migu/608807420.m3u8?migutoken=c1e47192e21ebd32f0cc762a6749923a27468f3c407786209ce921f54a3faab96bf61281f3baee22f2ea266b1ec7e46d7bdfab0916f461bf38474fe38d0bdb2dcc56ee56853b8d6c509d866d80
CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV1,http://3501776.xyz:35455/gaoma/cctv1.m3u8
CCTV1,http://175.31.21.146:4480/hls/1/index.m3u8
CCTV1,http://39.170.52.236:808/hls/1/index.m3u8
CCTV1,http://home.wwang.pw:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-1-HD-265-8M
CCTV1,http://112.81.218.254:35455/gaoma/cctv1.m3u8
CCTV1,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?
CCTV1,http://124.93.18.238:9003//hls/1/index.m3u8
CCTV1,http://nas.hssvm.com:8888/udp/225.1.1.120:5002
CCTV1,http://wouu.net:9977/udp/239.93.0.184:5140
CCTV1,http://drive.mxmy.net:8888/udp/239.3.1.129:8008
CCTV1,http://110.53.52.63:8888/newlive/live/hls/2/live.m3u8
CCTV1,http://211.67.191.23/hls/cctv1hd/index.m3u8
CCTV1,http://227w9f5104.zicp.fun:35455/gaoma/cctv1.m3u8
CCTV1,http://36.105.100.208:35455/gaoma/cctv1.m3u8
CCTV1,http://222.219.183.103:8089/hls/1/index.m3u8
CCTV1,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8
CCTV1,http://dms.yryyj.site:8188/udp/239.76.246.151:1234
CCTV1,http://qjrhc.jydjd.top:2911/udp/224.1.100.90:11111
CCTV1,http://home.kuaidi521.com:35455/gaoma/cctv1.m3u8
CCTV1,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv1
CCTV1,https://api.olelive.com/dis/live/CCTV1HD/hls.m3u8
CCTV1,http://lt.hxtre.com:35455/gaoma/cctv1.m3u8
CCTV1,http://60.219.176.250:9003//hls/101/index.m3u8
CCTV1,http://lt.hxtre.com:35455/itv/1000000001000018602.m3u8?cdn=ystenlive
CCTV1,http://lt.hxtre.com:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://xiaoya.crccxw.top:35455/gaoma/cctv1.m3u8
CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
CCTV1,http://58.210.168.86:10800/newlive/live/hls/1/live.m3u8
CCTV1,http://tv.20191209.xyz:37377/migu/608807420.m3u8?migutoken=004b385f879c68b1898b3b528c53ce2cc69a05fc6ccef397d5ff725950f98cc37983a6c0565ab535a964de0b80663b3a394fd8a43c51d0547d2e232162525de45bdb07292d1fc1944aea97f0
CCTV1,https://ldncctvwbndhwy.cntv.myhwcdn.cn/ldncctvwbnd/ldcctv1_2/index.m3u8
CCTV1,http://qjrhc.jydjd.top:2911/udp/224.1.100.89:11111
CCTV1,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-1-AVS-4K264
CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225618/index.m3u8
CCTV1,http://182.92.109.190:1668/migu720/migu720.php?id=cctv1
CCTV1,http://kxrj.site:64325/86/mg.php?id=cctv1
CCTV1,http://dd.ddzb.fun/php/migu.php?id=cctv1
CCTV1,http://123.10.78.208:808/hls/1/index.m3u8
CCTV1,http://183.185.105.197:8082/rtp/226.0.2.153:9136
CCTV1,http://183.185.105.197:8082/rtp/226.0.2.18:8056
CCTV1,http://118.249.23.16:4022/udp/239.76.246.151:1234
CCTV1,http://118.249.23.16:4022/udp/239.76.253.151:9000
CCTV1,http://171.213.196.134:8088/udp/239.93.0.184:5140
CCTV1,http://171.213.196.134:8088/udp/239.93.0.148:5140
CCTV1,http://171.213.196.134:8088/udp/239.93.1.68:5140
CCTV1,http://114.228.152.34:8888/rtp/239.49.8.129:6000
CCTV1,http://114.228.152.34:8888/rtp/239.49.1.1:6000
CCTV1,http://180.119.183.89:8800/rtp/239.49.8.129:6000
CCTV1,http://180.119.183.89:8800/rtp/239.49.1.1:6000
CCTV1,http://121.227.243.195:7766/rtp/239.49.8.129:6000
CCTV1,http://121.227.243.195:7766/rtp/239.49.1.1:6000
CCTV1,http://49.67.96.109:55555/rtp/239.49.8.129:6000
CCTV1,http://49.67.96.109:55555/rtp/239.49.1.1:6000
CCTV1,http://171.8.247.154:808/hls/1/index.m3u8
CCTV1,http://mail.petzhu.top:7000/rtp/239.254.200.45:8008
CCTV1,http://alvin.ergotron.net:8000/udp/239.77.1.17:5146
CCTV1,http://218.241.192.50:8808/rtp/239.3.1.129:8008
CCTV1,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV1HD/index.m3u8?gMac=unknown&livodToken=3f76fa247855b9f1507e08620e857dda1b4424839963e7074fc1ee72310d6023_1720504514_604800&fromCDN=ws
CCTV1,http://221.5.12.130:2223/hls/23/index.m3u8
CCTV1,http://115.171.216.195:4000/udp/225.1.8.1:8008
CCTV1,http://61.52.158.169:808/hls/1/index.m3u8
CCTV1,http://gouwu.pthv.gitv.tv:91/live/CCTV1hd-8M/live.m3u8
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
CCTV1,http://118.122.2.29:9999/hls/1/index.m3u8
CCTV1,http://115.153.254.81/PLTV/88888888/224/3221225699/iptv8040.smil/index.m3u8?fmt=ts2hls
CCTV1,http://115.153.254.81/PLTV/88888888/224/3221225517/iptv7949.smil/index.m3u8?fmt=ts2hls
CCTV1,http://61.160.112.102:35455/gaoma/cctv1.m3u8
CCTV1,http://dsm.huarunguoji.top:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://iptv.0564.org:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476879.m3u8
CCTV1,http://110.42.45.89:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://iptv.0564.org:35455/gaoma/cctv1.m3u8
CCTV1,http://223.105.252.60/PLTV/4/224/3221228581/index.m3u8?servicetype=1
CCTV1,http://8.138.7.223/tv/dl/douyincdn.php?id=1
CCTV1,http://tvbox6.icu/tv/migu.php?id=cctv1
CCTV1,http://8.138.7.223/tv/dl/careryun.php?id=1
CCTV1,http://120.192.226.35:8009/hls/501/index.m3u8
CCTV1,http://psp94525.iask.in:6688/udp/239.93.0.148:5140
CCTV1,http://8.138.7.223/tv/mgitv.php?id=1
CCTV1,http://8.138.7.223/tv/mgitv.php?id=2
CCTV1,http://8.138.7.223/tv/mgitv.php?id=3
CCTV1,http://8.138.7.223/tv/mgitv.php?id=4
CCTV1,http://8.138.7.223/tv/mgitv.php?id=5
CCTV1,http://8.138.7.223/tv/mgitv.php?id=6
CCTV1,http://8.138.7.223/tv/mgitv.php?id=7
CCTV1,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv1
CCTV1,http://182.150.23.74:808/hls/1/index.m3u8
CCTV1,http://183.184.10.34:9003//hls/1/index.m3u8
CCTV1,http://107.173.199.222:35455/gaoma/cctv1.m3u8
CCTV1,http://lu.wqwqwq.sbs/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://115.171.80.152:1688/udp/225.1.8.1:8008
CCTV1,http://115.171.80.152:1688/udp/225.1.8.101:8080
CCTV1,http://222.67.177.132:12345/udp/239.45.3.145:5140
CCTV1,http://itv.nctv.top:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://14.112.86.85:4022/udp/239.77.1.17:5146
CCTV1,http://223.145.224.76:8000/udp/239.76.253.151:9000
CCTV1,http://223.145.224.77:8000/udp/239.76.246.151:1234
CCTV1,http://223.145.224.77:8000/udp/239.76.253.151:9000
CCTV1,http://223.145.224.76:8000/udp/239.76.246.151:1234
CCTV1,http://223.145.224.77:8000/udp/239.76.245.51:1234
CCTV1,http://psp94525.iask.in:6688/udp/239.93.0.58:5140
CCTV1,http://223.145.224.76:8000/udp/239.76.245.51:1234
CCTV1,http://dx.hdaccp.com:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/600/index.m3u8?msisdn=2026050114001869514ad38b994fd5b395b29186013432&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260501140018&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=175.178.121.127&SecurityKey=20260501140018&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.4.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=0eff64320d77db0af6a7b1272fd815c7&ddCalcu=70cee5f01f8860d4f322702d17b77dab60fa
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225723/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221225770/index.m3u8
CCTV1,https://zby.130519.xyz/PLTV/11/224/3221226163/index.m3u8
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
CCTV1,http://119.131.24.84:9003/udp/239.77.1.17:5146
CCTV1,http://119.131.24.84:9003/udp/239.77.1.144:5146
CCTV1,http://119.131.24.84:9003/udp/239.77.0.86:5146
CCTV1,http://119.131.24.84:9003/udp/239.77.0.129:5146
CCTV1,http://106.53.99.30/tv/jzb.php?id=cctv1
CCTV1,http://39.164.174.139:5000/nl.m3u8?id=CCTV-1HD
CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8
CCTV1,http://39.134.64.87:6610/PLTV/88888888/224/3221226016/index.m3u8?IASHttpSessionId=
CCTV1,http://39.134.64.87:6610/PLTV/88888888/224/3221226559/index.m3u8?IASHttpSessionId=
CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
CCTV1,http://58.17.48.228:808/hls/1/index.m3u8
CCTV1,http://123.182.60.29:9002/hls/1/index.m3u8
CCTV1,mitv://generationnexxxt.com:19806/f1e3bc8a344e49dab603272c8fd2641e
CCTV1,http://1.24.190.98:10080/hls/1/index.m3u8
CCTV1,http://www.liruixiang.cc:9000/rtp/239.3.1.129:8008
CCTV1,http://nas.8211321.com:5555/rtp/239.61.3.61:9884
CCTV1,http://nas.8211321.com:5555/rtp/239.61.3.60:9878
CCTV1,http://183.141.197.192:58888/rtp/233.50.201.118:5140
CCTV1,http://www.furymax.top:85/rtp/239.254.96.96:8550
CCTV1,http://zteres.sn.chinamobile.com:6060/000000001000/6000000001000029752/1.m3u8?channel-id=wasusyt&Contentid=6000000001000029752&livemode=1&stbId=3
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://39.135.133.177/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8
CCTV2,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225588/.m3u8
CCTV2,http://106.37.149.248:8899/rtp/225.1.8.2:8084
CCTV2,http://115.171.216.46:4000/rtp/225.1.8.2:8084
CCTV2,http://www.ljun.cc:4022/rtp/239.3.1.60:8084
CCTV2,http://www.taoli.website:23234/rtp/239.3.1.60:8084
